iniciado/0;exp_dip/0;exp_sen;per_ing;ses_ing;tipo_doc;titulo;sumario
DIPUTADOS;3162-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CONSTRUCCION DEL EDIFICIO DE LA BIBLIOTECA NACIONAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3329-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: EVALUACION DE LA SITUACION CON MOTIVO DEL CIERRE DE LAS COMPUERTAS DE LA REPRESA ITAIPU.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3304-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>MODIFICACION A LA LEY DE DEFENSA NACIONAL (23554) SOBRE FUNCIONES DE LA PREFECTURA NAVAL ARGENTINA Y LA GENDARMERIA NACIONAL EN EL AREA DEL MINISTERIO DE DEFENSA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUCION AL ARTICULO 31.</FD:TITULO>
DIPUTADOS;3221-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>SANCION IMPUESTA POR EL COMITE FEDERAL DE RADIODIFUSION AL SR GERARDO SOFOVICH Y A LA EMPRESA RADIODIFUSORA DEL CARMEN SOCIEDAD ANONIMA (CANAL 2).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE REPUDIO.</FD:TITULO>
DIPUTADOS;3526-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DETERMINACION DE LOS EXCEDENTES DE PESCA EN LOS ACUERDOS CON LA UNION SOVIETICA Y BULGARIA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3831-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DE INIMPUTABILIDAD Y DE IMPOSICION DE PENAS A MENORES DE 14 AÑOS Y DE 16 A 18 AÑOS DE EDAD.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>CASO DE MENORES ABANDONADOS; REQUISITOS PARA LA IMPOSICION DE PENAS; SUSTITUCION DE PENAS POR SANCIONES; EJECUCION DE LAS PENAS PRIVATIVAS DE LA LIBERTAD EN INSTITUTOS ESPECIALIZADOS; SUSTITUCION DEL ARTICULO 689 BIS DEL CODIGO DE PROCEDIMIENTOS EN MATERIA PENAL; DEROGACION DE LOS ARTICULOS 1 A 11 LEY 22278 Y LEY 22803.</FD:TITULO>"
DIPUTADOS;3998-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE UN SUPUESTO INFORME DE LA SECRETARIA DE INFORMACIONES DEL ESTADO (SIDE) CON RELACION AL MOVIMIENTO TODOS POR LA PATRIA Y AL INTENTO DE COPAMIENTO AL REGIMIENTO 3 DE INFANTERIA DE LA TABLADA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3288-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;"<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: REFINANCIACION DE DEUDAS PREVISIONALES AUTORIZADAS POR LA SECRETARIA DE SEGURIDAD SOCIAL; PLANES ESPECIALES.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3263-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE LA PARTICIPACION DE LA REPUBLICA ARGENTINA EN LA FERIA INTERNACIONAL SAUDI FOOD, QUE SE LLEVA A CABO BIANUALMENTE EN RYADH (ARABIA SAUDITA) EN LOS AÑOS 1985/1987.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4562-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PROVISION DE SUMINISTROS NO AUTORIZADOS A FLOTAS PESQUERAS EXTRANJERAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE REALICE LA INVESTIGACION PERTINENTE.</FD:TITULO>
DIPUTADOS;3735-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>MEDIDAS PARA FACILITAR LA LIBERACION DE LOS CIUDADANOS PARAGUAYOS DETENIDOS A RAIZ DE LA REALIZACION DE LA MARCHA POR LA VIDA EL 10/12/88 EN ASUNCION DEL PARAGUAY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3180-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>CESION DE UN PREDIO DE PROPIEDAD DE OBRAS SANITARIAS DE LA NACION, UBICADO EN LA LOCALIDAD DE BERNAL, PARTIDO DE QUILMES, PROVINCIA DE BUENOS AIRES, CON DESTINO A LA MUNICIPALIDAD.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: URBANIZACION COMO PLAZA.</FD:TITULO>
DIPUTADOS;3347-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION UN INMUEBLE UBICADO EN LA CALLE CORRIENTES 343 DE LA CIUDAD DE MENDOZA, PROVINCIA DE MENDOZA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINADO A LA CONSTRUCCION DE ""CASA DE SAN MARTIN"".</FD:TITULO>"
DIPUTADOS;4546-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>DISTORSION DE LA CAPACIDAD DE HIPASAM (HIERRO PATAGONICO SOCIEDAD ANONIMA MINERA): A TAL FIN SE DISPONGAN MEDIDAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3306-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUIR EN EL TEMARIO DE SESIONES EXTRAORDINARIAS LA REGLAMENTACION DEL DERECHO DE HUELGA EN LOS SERVICIOS ESENCIALES PARA LA COMUNIDAD.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4605-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUTO LUIS AGOTE: SE DISPONGAN LOS MEDIOS PARA GARANTIZAR CONDICIONES DE HABILITABILIDAD E HIGIENE.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3206-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: APLICACION DE AJUSTE EN EL VALOR DE LAS FACTURACIONES DE SEGBA, (SERVICIOS ELECTRICOS DEL GRAN BUENOS AIRES).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3181-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE 32 JUZGADOS NACIONALES DE PRIMERA INSTANCIA EN LO CRIMINAL, CON JURISDICCION EN LA CAPITAL FEDERAL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>COMPETENCIA; INTEGRACION; FUNCIONAMIENTO; INCORPORACION DE LA PRESENTE LEY AL DECRETO LEY 1285/58.</FD:TITULO>"
DIPUTADOS;3653-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL LA XIV REUNION ARGENTINA DE ECOLOGIA A REALIZARSE EN LA CIUDAD DE SAN SALVADOR DE JUJUY, PROVINCIA DE JUJUY, DURANTE EL MES DE ABRIL DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3528-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>OTORGAR AL CLUB DEPORTIVO CHAÑARES DE LA CIUDAD DE JAMES CRAIK, PROVINCIA DE CORDOBA, LA ORGANIZACION DE LA FIESTA NACIONAL DEL TAMBO A LLEVARSE A CABO EN ENERO DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3123-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUIR EN EL TEMARIO DE EXTRAORDINARIAS EL PROYECTO DE LEY SOBRE EXIMICION DE PRISION Y EXCARCELACION (EXPEDIENTE 1818-D-88).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3265-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>REVISION DE LAS SANCIONES DICTADAS POR EL COMITE FEDERAL DE RADIODIFUSION CONTRA EL SR GERARDO SOFOVICH Y EL CANAL 2 DE TELEVISION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3712-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>OTORGAR UN SUBSIDIO PARA LA COMPRA DE UN INMUEBLE EN CRESPO, PROVINCIA DE ENTRE RIOS, A LA ASOCIACION CRESPENSE DE AYUDA AL DISCAPACITADO MENTAL ' ESPERANZA ' (ACADME).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3165-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ILICITOS ADUANEROS COMETIDOS EN VIOLACION DE LA LEY DE PROMOCION DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR (19640).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3729-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACIONES DEL GOBERNADOR DE LA PROVINCIA DE CORDOBA SOBRE LA RUPTURA DE LAS RELACIONES DIPLOMATICAS CON LA REPUBLICA DE PANAMA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE RECHAZO.</FD:TITULO>
DIPUTADOS;3324-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE EL CIERRE DE LAS COMPUERTAS DE LA REPRESA ITAIPU.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3487-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES TURISTICO NACIONAL A LA RIBERA CORRENTINA DEL RIO PARANA, ENTRE LOS RIOS SANTA LUCIA Y CORRIENTES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3249-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SI LA BAJANTE EN EL NIVEL DE LAS AGUAS DEL RIO PARANA ESTA RELACIONADA CON EL MANEJO DE LAS COMPUERTAS DE LA REPRESA ITAIPU.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4573-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ESTADO DEL PAIS EN MATERIA ECONOMICA, FINANCIERA Y PRODUCTIVA AL ASUMIR EL EQUIPO ECONOMICO DEL DOCTOR PUGLIESE.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL; INFORMES SOBRE ACTITUDES DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA (BCRA) Y LA TESORERIA GENERAL.</FD:TITULO>"
DIPUTADOS;3721-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>ENVIAR ROPA, ALIMENTOS Y MEDICINAS A LA REPUBLICA POPULAR DE BANGLADESH, CON MOTIVO DE LA GRAVE SITUACION ECONOMICA POR LA QUE ATRAVIESA, AGRAVADA POR CONDICIONES CLIMATICAS ADVERSAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3291-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUIR EN EL TEMARIO DE SESIONES EXTRAORDINARIAS LA POSIBILIDAD DE EXIMICION DEL SERVICIO MILITAR PARA HIJOS O HERMANOS DE DESAPARECIDOS DURANTE EL ULTIMO GOBIERNO DE FACTO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3191-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DIVERSAS CUESTIONES SOBRE LA ACTIVIDAD DE YACIMIENTOS CARBONIFEROS FISCALES (YCF).</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>CONTRATOS CON DIVERSAS EMPRESAS; SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>"
DIPUTADOS;3233-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>MEDIDAS PARA SOLUCIONAR EL CONFLICTO CON LOS TELEPOSTALES DE LOS TRES GREMIOS - FOECYT, AATRA, FEJEPROC - Y ESTABLECER LA NORMALIDAD DEL SERVICIO POSTAL DE LA EMPRESA NACIONAL DE CORREOS Y TELEGRAFOS (ENCOTEL).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3513-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ANULACION DE LA LICITACION PUBLICA PARA LA CONSTRUCCION DE LA ESCUELA NACIONAL DE EDUCACION TECNICA NUMERO 1, GENERAL MOSCONI DE PLAZA HUINCUL, PROVINCIA DEL NEUQUEN.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3680-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ESTADO Y CONTINUIDAD DE LAS OBRAS DE PAVIMENTACION DE LA RUTA NACIONAL NUMERO 95 ENTRE LAS LOCALIDADES DE POZO BORRADO Y VILLA MINETTI, PROVINCIA DE SANTA FE.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3133-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>MODIFICACION A LA LEY DE LEALTAD COMERCIAL (22802) SOBRE IDENTIFICACION DE MERCADERIAS Y PUBLICIDAD COMERCIAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INCORPORACION DEL ARTICULO 9 BIS. MODIFICACION DEL TITULO DEL CAPITULO III.</FD:TITULO>
DIPUTADOS;3150-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>UNIVERSIDADES NACIONALES: REGIMEN.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>AUTONOMIA, COORDINACION INTERUNIVERSITARIA NACIONAL: INTEGRACION Y FUNCIONES; ESTRUCTURA ACADEMICA, GOBIERNO, DOCENTES, ESTUDIANTES Y PERSONAL NO DOCENTE, INTERVENCION, REGIMEN ECONOMICO.</FD:TITULO>"
DIPUTADOS;4616-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DIVERSAS CUESTIONES SOBRE CONFERENCIAS ESPECIFICAS DE LA COMISION NACIONAL DE MUSEOS, MONUMENTOS Y LUGARES HISTORICOS Y LA DIRECCION NACIONAL DE MUSEOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3739-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INCORPORACION SISTEMATICA Y ABARCADORA DEL TEMA DE LOS DERECHOS HUMANOS EN EL CURRICULUM DE LOS DISTINTOS NIVELES EDUCATIVOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3192-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: RAZONES DE UN DESPIDO Y VARIOS SUMARIOS A DOS FUNCIONARIOS DE YACIMIENTOS CARBONIFEROS FISCALES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3334-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>REAPERTURA DE LA PLANTA CAIMANCITO DE GAS DEL ESTADO, UBICADA EN EL DEPARTAMENTO DE LEDESMA, PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3276-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>REQUERIR AL SEÑOR INTENDENTE DE LA CIUDAD DE BUENOS AIRES DOCTOR SUAREZ LASTRA Y AL MINISTRO DE EDUCACION SEÑOR JORGE SABATO, DEJEN SIN EFECTO CUALQUIER DISPOSICION QUE INSTRUMENTE ENCUESTAS PARA SER DISTRIBUIDAS POR ALUMNOS DEPENDIENTES DE LA MUNICIPALIDAD DE LA CIUDAD DE BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE DESAGRADO, SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3151-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>ESTABLECIMIENTO DEL PROGRAMA DE RECUPERACION AGRICOLA DE LA PROVINCIA DE MENDOZA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>OBJETO: PUESTA EN PRODUCCION DE LA EXPLOTACIONES ABANDONADAS.</FD:TITULO>
DIPUTADOS;0024-PE-88;;106;EXTRAORDINARIAS;MENSAJE 1581 Y PROYECTO DE LEY DEL PODER EJECUTIVO;<CS:Titulo>Título:  </CS><FD:TITULO>DEFENSA DE LOS DERECHOS DE AUTOR Y CONEXOS, INSTITUCION DE LA DENOMINADA 'COPIA PRIVADA'.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>COPIAS DE FONOGRAMA Y VIDEOGRAMA: LICENCIAS, REMUNERACION COMPENSATORIA, ORGANISMOS DE APLICACION, ORGANISMO RECAUDADOR.</FD:TITULO>
DIPUTADOS;3481-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARAR DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION UN INMUEBLE EN LA CALLES SAENZ PEÑA 1219, ESQUINA LIBERTAD DE CAPITAL FEDERAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: INSTALACION DE LOS 45 JUZGADOS LABORALES CREADOS POR LA LEY 23640.</FD:TITULO>
DIPUTADOS;3740-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>ADHERIR Y DECLARACION DE INTERES NACIONAL AL II CONGRESO LATINOAMERICANO DE LECTOESCRITURA A CELEBRARSE ENTRE EL 04/07/89 Y EL 07/07/89 EN LA CIUDAD DE BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3310-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SI SE CONSIDERA CULMINADAS LAS INVESTIGACIONES REALIZADAS PARA DESMANTELAR LAS ORGANIZACIONES DELICTIVAS DEDICADAS A LOS SECUESTROS EXTORSIVOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3682-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INSTALAR RAMALES DE ALIMENTACION INDUSTRIAL DE GAS EN LOS DEPARTAMENTOS DE SAN RAFAEL Y GENERAL ALVEAR, PROVINCIA DE MENDOZA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3135-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>UTILIZACION DE LA BANDERA Y ESCUDO NACIONAL EN LOS EDIFICIOS DE REPARTICIONES DEPENDIENTES DE LA ADMINISTRACION NACIONAL, EMPRESAS DEL ESTADO, MIXTAS, ORGANISMOS CONVENCIONALES, FUERZAS ARMADAS Y DE SEGURIDAD.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXHIBICION EN LAS AREAS DE ATENCION AL PUBLICO Y A LA VISTA EN LOS DESPACHOS.</FD:TITULO>
DIPUTADOS;3252-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUSION EN EL LLAMADO DE SESIONES EXTRAORDINARIAS LA CREACION DE LA COMISION POLITICA SALARIAL DOCENTE EN EL AMBITO DEL MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4576-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PROHIBICION EN LA PROVINCIA DE MENDOZA DEL USO EN ESCUELAS PRIMARIAS DEL LIBRO 'YO PIENSO Y APRENDO'.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3194-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: MONTOS DE LOS REINTEGROS ABONADOS EN LAS OPERACIONES COMPRENDIDAS EN EL REGIMEN ADUANERO ESPECIAL DE LA LEY 19640 (PROMOCION DE TIERRA DEL FUEGO), DURANTE LOS ULTIMOS 10 AÑOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>REMISION DE DETALLES Y COPIAS SOBRE LAS ACTIVIDADES DE DIVERSAS EMPRESAS Y BANCOS; SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>"
DIPUTADOS;3169-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>INSTALAR UNA FERIA DE REMATE GANADERA EN EL PARAJE DENOMINADO PALO MARCADO, A 20 KM DE LA CIUDAD DE SAN PEDRO, DEPARTAMENTO DE SAN PEDRO PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3336-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION E INSTALACION DE UNA OFICINA DEL REGISTRO NACIONAL DEL AUTOMOTOR Y REGISTRO PRENDARIO EN LA CIUDAD DE PERICO, DEPARTAMENTO EL CARMEN, PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
